product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
92,1926,2017-12-25,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34170.0
10,1834,2017-12-05,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,37873.0
38,1616,2017-07-12,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,37337.0
76,2155,2017-05-23,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
65,2705,2017-10-17,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
1,3277,2017-05-21,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
3,1288,2017-10-13,unknown,Approved,Trek ,Standard,medium,large,2091.47,388.92,40649.0
29,2704,2017-04-04,False,Approved,Norco ,Road,medium,medium,543.39,407.54,34527.0
94,3188,2017-02-22,False,Approved,Giant ,Standard,medium,large,1635.3,993.66,41434.0
92,2638,2017-05-22,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
19,2898,2017-09-14,True,Approved,OHM ,Road,high,large,12.01,7.21,34115.0
47,1603,2017-10-15,True,Approved,Trek ,Road,low,small,1720.7,1531.42,37668.0
84,716,2017-06-25,True,Approved,Trek ,Road,medium,medium,290.62,215.14,38339.0
50,2180,2017-06-29,False,Approved,Giant ,Standard,medium,medium,642.7,211.37,36361.0
40,1161,2017-06-16,True,Approved,OHM ,Standard,high,medium,1458.17,874.9,38750.0
52,1137,2017-07-08,True,Approved,OHM ,Road,medium,medium,1280.28,829.51,37220.0
66,1774,2017-12-02,True,Approved,Giant ,Road,low,small,590.26,525.33,33879.0
70,211,2017-05-24,False,Approved,Trek ,Standard,high,medium,495.72,297.43,40553.0
25,981,2017-05-19,True,Approved,Giant ,Road,medium,medium,1538.99,829.65,42404.0
20,2131,2017-09-04,unknown,Approved,Trek ,Standard,medium,small,1775.81,1580.47,40670.0
1,3030,2017-09-14,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
28,3065,2017-06-30,False,Approved,Solex,Road,medium,small,1703.52,1516.13,38216.0
82,585,2017-02-23,True,Approved,Norco ,Standard,high,medium,1148.64,689.18,36145.0
20,2256,2017-08-03,False,Approved,Trek ,Standard,medium,small,1775.81,1580.47,41701.0
76,2318,2017-06-18,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,40553.0
29,2621,2017-08-21,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
0,1323,2017-12-10,True,Approved,Norco ,Road,medium,medium,544.05,376.84,38859.0
44,3184,2017-04-16,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,39427.0
99,438,2017-04-07,True,Approved,Trek ,Road,low,small,1720.7,1531.42,41009.0
7,2139,2017-10-23,True,Approved,Trek ,Road,low,medium,980.37,234.43,41701.0
99,3445,2017-05-02,True,Approved,OHM ,Standard,medium,medium,1227.34,770.89,33364.0
73,2901,2017-09-26,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,36668.0
84,2018,2017-03-13,False,Approved,Trek ,Road,medium,medium,290.62,215.14,38339.0
90,1037,2017-01-03,False,Approved,Norco ,Standard,low,medium,363.01,290.41,38482.0
0,1163,2017-07-14,False,Approved,Giant ,Standard,medium,medium,230.91,173.18,37698.0
36,2444,2017-07-02,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
76,346,2017-12-18,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
91,2094,2017-08-17,False,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
90,58,2017-10-12,False,Approved,Norco ,Standard,low,medium,363.01,290.41,36833.0
21,2150,2017-03-21,False,Approved,Solex,Standard,medium,large,1071.23,380.74,34165.0
91,2905,2017-10-16,False,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
8,2388,2017-05-01,True,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0
45,1379,2017-11-03,False,Approved,Solex,Standard,medium,medium,441.49,84.99,41009.0
79,1970,2017-12-30,True,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
0,1338,2017-01-20,False,Approved,Norco ,Standard,medium,medium,360.4,270.3,42710.0
30,1222,2017-07-03,False,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0
45,1473,2017-11-28,True,Approved,Solex,Standard,medium,medium,441.49,84.99,37668.0
44,1629,2017-10-08,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
15,3383,2017-03-07,unknown,Approved,Norco ,Standard,low,medium,958.74,748.9,40303.0
79,1428,2017-02-03,True,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
28,2689,2017-08-13,False,Approved,Norco ,Standard,medium,small,1216.14,1082.36,33455.0
64,2184,2017-11-23,False,Approved,Trek ,Standard,medium,large,1469.44,596.55,41047.0
58,1354,2017-12-08,True,Approved,OHM ,Standard,medium,medium,912.52,141.4,42295.0
24,2409,2017-02-27,True,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
35,935,2017-07-27,False,Approved,Trek ,Standard,low,medium,1057.51,154.4,33888.0
89,206,2017-05-10,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42458.0
69,1171,2017-08-24,True,Approved,Giant ,Road,medium,medium,792.9,594.68,34527.0
25,380,2017-11-25,False,Approved,Giant ,Road,medium,medium,1538.99,829.65,42404.0
28,3447,2017-04-15,False,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0
2,134,2017-10-10,False,Approved,Solex,Standard,medium,medium,71.49,53.62,38573.0
90,2339,2017-05-02,False,Approved,Norco ,Standard,low,medium,363.01,290.41,37539.0
1,3443,2017-01-12,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
85,2351,2017-02-15,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,37626.0
46,723,2017-02-14,False,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
22,2531,2017-11-21,False,Approved,Solex,Standard,medium,medium,575.27,431.45,40303.0
43,1086,2017-06-10,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,34071.0
2,525,2017-11-08,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0
100,2133,2017-01-26,False,Approved,Trek ,Standard,medium,small,1386.84,1234.29,37539.0
79,1070,2017-04-19,False,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
37,384,2017-03-03,True,Approved,OHM ,Standard,low,medium,1793.43,248.82,36361.0
0,2154,2017-05-28,False,Approved,Norco ,Road,medium,medium,543.39,407.54,42696.0
70,28,2017-01-31,True,Approved,Trek ,Standard,high,medium,495.72,297.43,34996.0
61,3360,2017-03-03,True,Approved,OHM ,Standard,low,medium,71.16,56.93,42172.0
94,2958,2017-02-19,True,Approved,Giant ,Standard,medium,large,1635.3,993.66,37539.0
79,2471,2017-12-17,True,Approved,Norco ,Standard,medium,medium,1555.58,818.01,41533.0
30,3219,2017-05-23,False,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0
87,2537,2017-08-12,True,Approved,Giant ,Standard,high,medium,1179.0,707.4,36145.0
31,2800,2017-11-19,True,Approved,Giant ,Standard,medium,medium,230.91,173.18,39031.0
90,728,2017-10-22,False,Approved,Norco ,Standard,low,medium,363.01,290.41,37874.0
90,2481,2017-03-01,False,Approved,Norco ,Standard,low,medium,363.01,290.41,42458.0
0,1165,2017-01-23,True,Approved,Giant ,Standard,medium,medium,230.91,173.18,39031.0
0,689,2017-12-18,False,Approved,Trek ,Standard,high,medium,495.72,297.43,36668.0
13,1585,2017-03-28,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,39880.0
53,76,2017-05-19,True,Approved,Giant ,Standard,high,medium,1274.93,764.96,39298.0
14,3300,2017-09-12,False,Approved,Trek ,Standard,medium,small,1386.84,1234.29,37838.0
64,2336,2017-05-23,False,Approved,Trek ,Standard,medium,large,1469.44,596.55,41047.0
29,106,2017-09-09,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,38002.0
4,746,2017-08-16,True,Approved,Giant ,Standard,high,medium,1129.13,677.48,38258.0
62,572,2017-08-18,False,Approved,Solex,Standard,high,medium,1024.66,614.8,40670.0
86,187,2017-12-11,True,Approved,OHM ,Standard,medium,medium,235.63,125.07,38206.0
0,504,2017-08-16,False,Approved,OHM ,Standard,low,medium,71.16,56.93,40487.0
40,1227,2017-11-10,True,Approved,OHM ,Standard,high,medium,1458.17,874.9,41848.0
97,3352,2017-11-30,unknown,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
80,265,2017-09-23,True,Approved,Trek ,Standard,medium,large,1469.44,596.55,38647.0
14,359,2017-03-09,True,Approved,Trek ,Standard,medium,small,1386.84,1234.29,37838.0
74,30,2017-12-19,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,33429.0
32,980,2017-05-07,unknown,Approved,Giant ,Standard,medium,medium,642.7,211.37,37337.0
38,3377,2017-02-20,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427.0
70,748,2017-06-06,False,Approved,Norco ,Road,medium,medium,1036.59,206.35,33364.0
100,3014,2017-06-16,False,Approved,Trek ,Standard,medium,small,1386.84,1234.29,37838.0
44,2794,2017-03-28,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,34071.0
85,2691,2017-10-31,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0
47,749,2017-11-10,False,Approved,Trek ,Road,low,small,1720.7,1531.42,38991.0
17,1806,2017-11-23,True,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
60,1119,2017-09-23,False,Approved,Giant ,Standard,high,small,1977.36,1759.85,34143.0
0,3023,2017-02-03,True,Approved,Solex,Road,medium,medium,416.98,312.74,36498.0
23,1033,2017-07-01,True,Approved,Norco ,Mountain,low,small,688.63,612.88,33455.0
19,656,2017-07-05,True,Approved,Trek ,Mountain,low,medium,574.64,459.71,38258.0
0,3282,2017-12-14,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
82,3118,2017-08-31,True,Approved,Giant ,Road,medium,medium,1538.99,829.65,42404.0
2,499,2017-09-08,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0
87,2489,2017-11-20,True,Approved,Giant ,Standard,high,medium,1179.0,707.4,35667.0
53,1797,2017-07-25,False,Approved,OHM ,Standard,medium,medium,795.34,101.58,35470.0
88,2252,2017-02-06,False,Approved,Norco ,Standard,high,small,1661.92,1479.11,40303.0
10,180,2017-01-30,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
87,3098,2017-06-01,True,Approved,Giant ,Standard,high,medium,1179.0,707.4,35667.0
38,1178,2017-07-09,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
83,2894,2017-02-14,True,Approved,Solex,Touring,medium,large,2083.94,675.03,38339.0
80,3440,2017-08-23,False,Approved,OHM ,Touring,low,medium,1073.07,933.84,35455.0
86,2462,2017-11-18,True,Approved,OHM ,Standard,medium,medium,235.63,125.07,38206.0
31,603,2017-02-18,False,Approved,Giant ,Standard,medium,medium,230.91,173.18,39031.0
43,2640,2017-04-05,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
84,267,2017-01-18,False,Approved,Giant ,Road,medium,medium,792.9,594.68,33879.0
52,3126,2017-06-09,False,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
59,48,2017-05-20,False,Approved,Solex,Standard,medium,large,1061.56,733.58,41047.0
17,2955,2017-04-08,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
35,1885,2017-03-23,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,41167.0
76,1351,2017-12-13,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
57,1308,2017-12-15,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,35160.0
10,107,2017-10-10,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34586.0
71,55,2017-11-14,False,Approved,Solex,Standard,high,large,1842.92,1105.75,38193.0
75,2585,2017-02-17,False,Approved,Giant ,Touring,medium,large,1873.97,863.95,38859.0
44,1458,2017-06-15,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
41,1307,2017-03-14,False,Approved,Norco ,Standard,low,medium,958.74,748.9,34586.0
69,2975,2017-05-18,False,Approved,Giant ,Road,medium,medium,792.9,594.68,33879.0
12,6,2017-06-02,True,Approved,Giant ,Standard,medium,large,1765.3,709.48,42226.0
91,2286,2017-09-19,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
33,858,2017-04-16,False,Approved,OHM ,Road,medium,small,1810.0,1610.9,41848.0
53,22,2017-09-19,False,Approved,OHM ,Standard,medium,medium,795.34,101.58,35470.0
80,2607,2017-08-06,False,Approved,OHM ,Touring,low,medium,1073.07,933.84,38339.0
52,340,2017-02-01,False,Approved,OHM ,Road,medium,medium,1280.28,829.51,35470.0
80,2534,2017-10-28,True,Approved,OHM ,Touring,low,medium,1073.07,933.84,35667.0
18,1491,2017-06-25,True,Approved,Solex,Standard,medium,medium,575.27,431.45,34165.0
22,642,2017-01-08,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
66,3070,2017-03-02,True,Approved,Giant ,Road,low,small,590.26,525.33,40410.0
77,2891,2017-10-04,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38991.0
98,1235,2017-11-06,False,Cancelled,Trek ,Standard,high,medium,358.39,215.03,38002.0
35,2390,2017-09-17,True,Approved,Trek ,Standard,low,medium,1057.51,154.4,34527.0
78,1686,2017-08-30,True,Approved,Giant ,Standard,medium,large,1765.3,709.48,38193.0
65,1705,2017-11-23,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40410.0
15,378,2017-04-25,False,Approved,Norco ,Standard,low,medium,958.74,748.9,38693.0
92,1259,2017-09-23,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
93,1638,2017-06-17,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,38002.0
59,2572,2017-07-08,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
90,759,2017-07-13,True,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
84,2826,2017-01-14,False,Approved,Trek ,Road,medium,medium,290.62,215.14,38339.0
3,1178,2017-10-13,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,41167.0
55,437,2017-08-16,False,Approved,Trek ,Road,medium,large,1894.19,598.76,36146.0
41,1647,2017-07-04,True,Approved,Norco ,Standard,low,medium,958.74,748.9,40303.0
43,1765,2017-08-27,False,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
12,1971,2017-03-25,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34586.0
70,2862,2017-03-08,False,Approved,Trek ,Standard,high,medium,495.72,297.43,42105.0
63,1923,2017-10-16,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
2,2147,2017-12-05,False,Approved,Giant ,Road,low,small,590.26,525.33,34996.0
92,3355,2017-03-16,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
36,797,2017-01-18,True,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
64,1279,2017-06-10,True,Approved,Trek ,Standard,medium,large,1469.44,596.55,41047.0
93,1624,2017-06-22,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33364.0
31,2731,2017-07-13,True,Approved,Giant ,Standard,medium,medium,230.91,173.18,40618.0
12,2097,2017-05-05,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0
0,982,2017-05-11,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41701.0
58,2379,2017-02-14,False,Approved,OHM ,Standard,medium,medium,912.52,141.4,34170.0
5,1482,2017-03-31,False,Approved,Trek ,Mountain,low,medium,574.64,459.71,40784.0
67,1024,2017-04-20,False,Approved,Solex,Standard,medium,large,1071.23,380.74,40670.0
43,2901,2017-07-25,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
5,235,2017-07-07,True,Approved,Trek ,Mountain,low,medium,574.64,459.71,40784.0
33,3445,2017-02-17,False,Approved,Giant ,Standard,medium,small,1311.44,1167.18,37698.0
86,987,2017-07-18,False,Approved,OHM ,Standard,medium,medium,235.63,125.07,36145.0
2,629,2017-10-27,True,Approved,Giant ,Road,low,small,590.26,525.33,40487.0
6,789,2017-03-23,True,Approved,OHM ,Standard,high,medium,227.88,136.73,41701.0
26,2635,2017-08-26,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
53,2446,2017-11-04,False,Approved,OHM ,Standard,medium,medium,795.34,101.58,35470.0
27,366,2017-01-01,False,Approved,Trek ,Standard,low,medium,1057.51,154.4,34527.0
94,1751,2017-09-10,True,Approved,Giant ,Standard,medium,large,1635.3,993.66,41434.0
65,1866,2017-08-03,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42404.0
58,1561,2017-09-02,True,Approved,OHM ,Standard,medium,medium,912.52,141.4,42295.0
0,2045,2017-05-17,False,Approved,Giant ,Standard,medium,medium,230.91,173.18,39031.0
96,529,2017-12-18,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,42458.0
70,2733,2017-08-01,True,Approved,Trek ,Standard,high,medium,495.72,297.43,34556.0
2,3335,2017-01-04,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0
92,1104,2017-09-07,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
37,513,2017-12-16,True,Approved,OHM ,Standard,low,medium,1793.43,248.82,36361.0
15,3157,2017-07-27,True,Approved,Norco ,Standard,low,medium,958.74,748.9,39880.0
27,2454,2017-03-15,False,Approved,Trek ,Standard,medium,medium,499.53,388.72,33552.0
43,2989,2017-05-24,False,Approved,Norco ,Standard,medium,medium,1555.58,818.01,42226.0
100,3483,2017-01-04,True,Approved,Trek ,Standard,medium,small,1386.84,1234.29,34586.0
15,2253,2017-05-14,False,Approved,Norco ,Standard,low,medium,958.74,748.9,34586.0
40,419,2017-10-07,False,Approved,OHM ,Standard,high,medium,1458.17,874.9,38750.0
58,2625,2017-07-10,True,Approved,OHM ,Standard,medium,medium,912.52,141.4,42145.0
37,753,2017-07-15,True,Approved,OHM ,Standard,low,medium,1793.43,248.82,35560.0
0,197,2017-05-03,True,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
67,3183,2017-03-24,True,Approved,Norco ,Road,medium,medium,544.05,376.84,38647.0
55,3060,2017-07-19,False,Approved,Trek ,Road,medium,large,1894.19,598.76,33259.0
5,3047,2017-09-01,True,Approved,Trek ,Mountain,low,medium,574.64,459.71,40784.0
77,1787,2017-11-19,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,34071.0
71,1259,2017-04-27,False,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
18,3497,2017-01-09,True,Approved,Solex,Standard,medium,medium,575.27,431.45,35160.0
9,524,2017-05-24,True,Approved,OHM ,Road,medium,medium,742.54,667.4,33549.0
94,2836,2017-03-24,False,Approved,Giant ,Standard,medium,large,1635.3,993.66,41434.0
2,2467,2017-10-18,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0
0,2086,2017-03-21,False,Approved,Norco ,Road,medium,medium,544.05,376.84,38647.0
82,1185,2017-06-21,False,Approved,Norco ,Standard,high,medium,1148.64,689.18,38339.0
22,2801,2017-04-02,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
93,53,2017-07-01,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
14,2336,2017-01-28,False,Approved,Trek ,Standard,medium,small,1386.84,1234.29,37838.0
97,544,2017-09-01,True,Approved,OHM ,Road,medium,medium,742.54,667.4,38216.0
29,109,2017-07-03,True,Approved,Norco ,Road,medium,medium,543.39,407.54,33888.0
89,407,2017-08-24,True,Approved,Giant ,Standard,medium,large,1812.75,582.48,38750.0
46,847,2017-07-09,False,Approved,OHM ,Standard,low,medium,1793.43,248.82,36361.0
0,656,2017-03-11,False,Approved,Norco ,Road,medium,medium,543.39,407.54,33552.0
22,811,2017-06-24,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
48,1593,2017-06-24,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0
69,1409,2017-08-12,False,Approved,Giant ,Road,medium,medium,792.9,594.68,33879.0
91,177,2017-01-06,True,Cancelled,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
10,2997,2017-02-26,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
0,1622,2017-11-13,True,Approved,Giant ,Standard,medium,medium,230.91,173.18,39031.0
38,2275,2017-11-05,True,Approved,Trek ,Standard,medium,large,2091.47,388.92,38258.0
78,1722,2017-12-26,False,Approved,Giant ,Standard,medium,large,1765.3,709.48,38193.0
84,115,2017-10-20,True,Approved,Trek ,Road,medium,medium,290.62,215.14,38339.0
14,2905,2017-09-27,True,Approved,Trek ,Standard,medium,small,1386.84,1234.29,37838.0
72,1450,2017-11-18,True,Approved,Norco ,Standard,medium,medium,360.4,270.3,42710.0
91,1473,2017-03-23,False,Approved,Solex,Standard,medium,medium,100.35,75.26,37874.0
69,1032,2017-11-14,False,Approved,Giant ,Road,medium,medium,792.9,594.68,36668.0
3,2309,2017-02-04,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,41167.0
7,465,2017-02-08,True,Approved,Trek ,Road,low,medium,980.37,234.43,38258.0
70,2730,2017-09-12,False,Approved,Trek ,Standard,high,medium,495.72,297.43,42105.0
46,2591,2017-10-18,False,Approved,OHM ,Standard,low,medium,1793.43,248.82,36361.0
92,1767,2017-12-26,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37874.0
58,2522,2017-08-14,False,Approved,OHM ,Road,medium,medium,1280.28,829.51,37220.0
0,3451,2017-10-29,False,Approved,Trek ,Road,medium,medium,533.51,400.13,41064.0
98,469,2017-09-05,True,Approved,OHM ,Standard,medium,medium,795.34,101.58,35470.0
23,717,2017-12-16,False,Approved,Norco ,Mountain,low,small,688.63,612.88,34115.0
5,2797,2017-06-05,True,Approved,Trek ,Mountain,low,medium,574.64,459.71,40784.0
42,1567,2017-08-19,True,Approved,OHM ,Road,medium,small,1810.0,1610.9,39526.0
4,3412,2017-11-16,False,Approved,Giant ,Standard,high,medium,1129.13,677.48,40649.0
44,594,2017-07-17,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
64,498,2017-08-23,True,Approved,Giant ,Standard,high,small,1977.36,1759.85,40487.0
77,1377,2017-10-16,False,Approved,Norco ,Road,medium,large,1240.31,795.1,38193.0
1,1648,2017-05-13,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
41,2439,2017-08-30,False,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
87,2428,2017-08-13,True,Approved,Giant ,Standard,high,medium,1179.0,707.4,36833.0
49,3078,2017-07-14,True,Approved,Trek ,Road,medium,medium,533.51,400.13,41064.0
3,2848,2017-08-09,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,37659.0
31,3371,2017-04-05,True,Approved,Giant ,Standard,medium,medium,230.91,173.18,39031.0
0,3022,2017-08-18,True,Approved,Norco ,Standard,low,medium,363.01,290.41,38482.0
98,235,2017-12-06,False,Approved,Trek ,Standard,high,medium,358.39,215.03,38002.0
84,2634,2017-01-25,True,Approved,Giant ,Road,medium,medium,792.9,594.68,33879.0
62,439,2017-03-17,False,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
33,3029,2017-05-19,True,Approved,Giant ,Standard,medium,small,1311.44,1167.18,33888.0
12,2281,2017-11-22,True,Approved,Giant ,Standard,medium,large,1765.3,709.48,38193.0
29,3217,2017-02-22,False,Approved,Norco ,Road,medium,medium,543.39,407.54,42696.0
11,3084,2017-07-18,True,Approved,Giant ,Standard,high,medium,1274.93,764.96,39298.0
0,687,2017-03-23,False,Approved,Trek ,Standard,high,medium,495.72,297.43,38193.0
0,2492,2017-11-19,False,Approved,Norco ,Standard,low,medium,363.01,290.41,38482.0
56,928,2017-12-19,False,Approved,Norco ,Mountain,low,small,688.63,612.88,39031.0
58,3152,2017-05-12,False,Approved,OHM ,Road,medium,medium,1280.28,829.51,35707.0
83,3381,2017-02-01,False,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
6,2427,2017-10-30,False,Approved,Solex,Standard,high,medium,748.17,448.9,37698.0
53,2360,2017-06-23,True,Approved,Giant ,Standard,high,medium,1274.93,764.96,37838.0
77,1984,2017-10-10,False,Approved,Norco ,Road,medium,large,1240.31,795.1,34556.0
81,786,2017-01-21,False,Approved,Norco ,Standard,medium,small,586.45,521.94,33429.0
3,2076,2017-10-02,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,37499.0
56,2616,2017-10-24,True,Approved,Norco ,Mountain,low,small,688.63,612.88,34244.0
4,2282,2017-12-16,True,Approved,Giant ,Standard,high,medium,1129.13,677.48,40784.0
0,3347,2017-02-19,True,Approved,Trek ,Standard,high,medium,495.72,297.43,36668.0
47,36,2017-07-20,False,Approved,Trek ,Road,low,small,1720.7,1531.42,38991.0
43,2181,2017-09-11,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
99,90,2017-09-03,True,Approved,OHM ,Standard,medium,medium,1227.34,770.89,34556.0
9,2709,2017-12-28,False,Approved,Norco ,Standard,medium,small,1216.14,1082.36,33455.0
99,3262,2017-12-29,True,Approved,OHM ,Standard,medium,medium,1227.34,770.89,34556.0
62,3339,2017-10-28,False,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
0,3022,2017-08-30,True,Approved,Norco ,Standard,medium,medium,360.4,270.3,42710.0
49,220,2017-08-02,False,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
36,1839,2017-06-25,False,Approved,Solex,Standard,low,medium,1289.85,74.51,41064.0
53,3405,2017-04-18,True,Approved,OHM ,Standard,medium,medium,795.34,101.58,33879.0
52,2046,2017-03-06,True,Approved,OHM ,Road,medium,medium,1280.28,829.51,38339.0
91,528,2017-06-07,True,Cancelled,Solex,Standard,medium,medium,100.35,75.26,36367.0
29,777,2017-04-07,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
98,2117,2017-06-12,True,Approved,Trek ,Standard,high,medium,358.39,215.03,38002.0
4,3194,2017-02-26,True,Approved,Giant ,Standard,high,medium,1129.13,677.48,38573.0
30,868,2017-03-31,True,Approved,Solex,Standard,high,medium,748.17,448.9,33888.0
90,762,2017-10-02,True,Approved,Norco ,Standard,low,medium,363.01,290.41,38482.0
53,1039,2017-10-30,True,Approved,Giant ,Standard,high,medium,1274.93,764.96,34586.0
93,3080,2017-06-30,False,Approved,OHM ,Standard,high,medium,1458.17,874.9,38750.0
65,3368,2017-01-12,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
98,3227,2017-10-06,True,Approved,Trek ,Standard,high,medium,358.39,215.03,38002.0
94,3224,2017-04-30,True,Approved,Giant ,Standard,medium,large,1635.3,993.66,41434.0
16,1450,2017-08-05,True,Approved,Norco ,Standard,high,small,1661.92,1479.11,34586.0
63,3401,2017-05-26,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879.0
5,2424,2017-07-23,True,Approved,Trek ,Mountain,low,medium,574.64,459.71,41701.0
88,2476,2017-02-14,False,Approved,Norco ,Standard,high,small,1661.92,1479.11,34586.0
18,2856,2017-04-17,True,Approved,Solex,Standard,medium,medium,575.27,431.45,35667.0
95,577,2017-07-14,True,Approved,Giant ,Standard,medium,large,569.56,528.43,42458.0
90,2494,2017-06-15,True,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
