,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
10674,81,1457,2017-01-09,False,Approved,Norco ,Standard,medium,small,586.45,521.94,38206.0
10675,59,2508,2017-08-29,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34244.0
10676,5,1958,2017-08-20,True,Approved,Trek ,Mountain,low,medium,574.64,459.71,40784.0
10677,37,651,2017-04-01,True,Approved,OHM ,Standard,low,medium,1793.43,248.82,36361.0
10678,1,17,2017-01-05,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,38573.0
10679,38,973,2017-08-08,True,Approved,Trek ,Standard,medium,large,2091.47,388.92,41167.0
10680,17,665,2017-09-17,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
10681,30,1075,2017-05-25,True,Approved,OHM ,Standard,medium,medium,1227.34,770.89,34556.0
10682,28,3388,2017-10-05,False,Approved,Norco ,Standard,medium,small,1216.14,1082.36,33455.0
10683,99,716,2017-12-05,True,Approved,OHM ,Standard,medium,medium,1227.34,770.89,34556.0
10684,21,2642,2017-05-03,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
10685,43,2475,2017-06-10,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
10686,65,1867,2017-12-28,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
10687,59,3039,2017-07-20,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
10688,72,1290,2017-01-06,False,Approved,OHM ,Standard,medium,medium,912.52,141.4,42295.0
10689,36,1052,2017-04-17,False,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
10690,43,3448,2017-04-16,False,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
10691,95,2084,2017-11-11,unknown,Approved,Giant ,Standard,medium,large,569.56,528.43,37539.0
10692,68,62,2017-12-25,True,Approved,OHM ,Standard,medium,medium,1636.9,44.71,38859.0
10693,31,2535,2017-08-05,True,Approved,Giant ,Standard,medium,medium,230.91,173.18,39031.0
10694,34,2126,2017-02-14,False,Approved,Norco ,Road,high,large,774.53,464.72,38750.0
10695,89,8,2017-04-01,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42560.0
10696,95,548,2017-09-12,False,Approved,OHM ,Touring,low,medium,1073.07,933.84,38206.0
10697,25,3495,2017-03-21,False,Approved,OHM ,Standard,high,medium,2005.66,1203.4,41009.0
10698,50,1578,2017-02-21,False,Approved,Giant ,Standard,medium,medium,642.7,211.37,40336.0
10699,46,975,2017-10-30,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
10700,38,2377,2017-12-23,True,Approved,Trek ,Standard,medium,large,2091.47,388.92,41533.0
10701,27,2024,2017-12-04,False,Approved,Trek ,Standard,medium,medium,499.53,388.72,33888.0
10702,87,1881,2017-11-15,False,Approved,Giant ,Standard,high,medium,1179.0,707.4,36367.0
10703,7,2986,2017-05-18,unknown,Approved,Trek ,Road,low,medium,980.37,234.43,38258.0
10704,76,390,2017-04-17,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
10705,95,3370,2017-08-27,False,Approved,OHM ,Touring,low,medium,1073.07,933.84,36145.0
10706,7,128,2017-01-08,True,Approved,Trek ,Road,low,medium,980.37,234.43,37838.0
10707,74,2363,2017-02-06,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,33429.0
10708,60,2913,2017-07-25,True,Approved,Giant ,Standard,high,small,1977.36,1759.85,38647.0
10709,15,1374,2017-09-11,False,Approved,Norco ,Standard,low,medium,958.74,748.9,38693.0
10710,28,2447,2017-11-21,True,Approved,Norco ,Standard,medium,small,1216.14,1082.36,39031.0
10711,58,1314,2017-02-08,False,Approved,OHM ,Standard,medium,medium,912.52,141.4,42172.0
10712,92,1210,2017-10-14,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
10713,4,1758,2017-02-28,False,Approved,Giant ,Standard,high,medium,1129.13,677.48,38573.0
10714,15,1645,2017-05-02,False,Approved,Norco ,Standard,low,medium,958.74,748.9,35160.0
10715,82,3158,2017-11-09,False,Approved,Norco ,Standard,high,medium,1148.64,689.18,41533.0
10716,95,922,2017-06-25,False,Approved,Giant ,Standard,medium,large,569.56,528.43,37874.0
10717,14,2323,2017-01-06,True,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
10718,43,2914,2017-02-23,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
10719,37,223,2017-08-21,True,Approved,OHM ,Standard,low,medium,1793.43,248.82,36361.0
10720,75,463,2017-04-23,False,Approved,Giant ,Touring,medium,large,1873.97,863.95,37873.0
10721,72,429,2017-02-10,False,Approved,OHM ,Standard,medium,medium,912.52,141.4,40487.0
10722,80,2796,2017-11-28,False,Approved,OHM ,Touring,low,medium,1073.07,933.84,35455.0
10723,3,2172,2017-12-02,True,Approved,Trek ,Standard,medium,large,2091.47,388.92,38750.0
10724,10,3429,2017-08-31,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
10725,97,3217,2017-09-06,True,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
10726,87,2928,2017-04-29,False,Approved,Giant ,Standard,high,medium,1179.0,707.4,35667.0
10727,0,37,2017-07-05,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
10728,25,2793,2017-10-15,False,Approved,Giant ,Road,medium,medium,1538.99,829.65,42696.0
10729,79,80,2017-06-14,False,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
10730,19,3334,2017-08-09,False,Approved,OHM ,Road,high,large,12.01,7.21,39880.0
10731,86,2071,2017-12-08,False,Approved,OHM ,Standard,medium,medium,235.63,125.07,38206.0
10732,66,457,2017-09-03,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,34143.0
10733,29,2973,2017-05-20,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
10734,31,135,2017-10-08,False,Approved,Giant ,Standard,medium,medium,230.91,173.18,39031.0
10735,30,2044,2017-05-04,False,Approved,Solex,Standard,high,medium,748.17,448.9,37698.0
10736,60,1129,2017-05-07,True,Approved,Giant ,Standard,high,small,1977.36,1759.85,40487.0
10737,37,1389,2017-11-11,False,Approved,OHM ,Standard,low,medium,1793.43,248.82,36361.0
10738,55,1573,2017-10-27,True,Approved,Trek ,Road,medium,large,1894.19,598.76,42295.0
10739,89,712,2017-09-22,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
10740,3,1181,2017-03-17,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,41167.0
10741,56,1426,2017-07-06,True,Approved,OHM ,Standard,medium,medium,183.86,137.9,35707.0
10742,25,3350,2017-05-04,True,Approved,Giant ,Road,medium,medium,1538.99,829.65,40553.0
10743,53,1609,2017-09-23,True,Approved,OHM ,Standard,medium,medium,795.34,101.58,37823.0
10744,50,1815,2017-01-14,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37823.0
10745,77,1858,2017-07-25,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38991.0
10746,36,1339,2017-02-26,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
10747,89,1376,2017-08-29,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
10748,74,934,2017-04-09,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,34527.0
10749,11,2523,2017-09-01,False,Approved,Giant ,Standard,high,medium,1274.93,764.96,42560.0
10750,0,1320,2017-02-13,True,Approved,Solex,Standard,medium,medium,100.35,75.26,34556.0
10751,83,925,2017-08-17,True,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
10752,56,530,2017-10-07,False,Approved,OHM ,Standard,medium,medium,183.86,137.9,35707.0
10753,77,144,2017-11-29,False,Approved,Norco ,Road,medium,large,1240.31,795.1,40553.0
10754,38,176,2017-02-08,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
10755,59,3277,2017-11-06,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
10756,12,2379,2017-07-09,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,40303.0
10757,40,3121,2017-03-30,False,Approved,OHM ,Standard,high,medium,1458.17,874.9,38750.0
10758,17,2778,2017-12-21,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
10759,87,1739,2017-11-23,True,Approved,Giant ,Standard,high,medium,1179.0,707.4,35667.0
10760,58,317,2017-09-11,unknown,Approved,OHM ,Standard,medium,medium,912.52,141.4,42145.0
10761,57,1889,2017-01-30,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
10762,45,2469,2017-06-08,True,Approved,Solex,Standard,medium,medium,441.49,84.99,35470.0
10763,73,697,2017-02-20,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
10764,1,359,2017-12-10,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
10765,43,1982,2017-09-01,True,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
10766,0,2125,2017-11-13,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
10767,79,3044,2017-04-13,False,Approved,Norco ,Standard,medium,medium,1555.58,818.01,42226.0
10768,71,1776,2017-11-26,False,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
10769,14,87,2017-01-21,False,Approved,Trek ,Standard,medium,small,1386.84,1234.29,37838.0
10770,55,1891,2017-08-04,True,Approved,Trek ,Road,medium,large,1894.19,598.76,38693.0
10771,72,1517,2017-09-27,True,Approved,Norco ,Standard,medium,medium,360.4,270.3,42710.0
10772,66,2197,2017-09-01,False,Approved,Giant ,Road,low,small,590.26,525.33,40487.0
10773,4,843,2017-05-06,False,Approved,Giant ,Standard,high,medium,1129.13,677.48,38216.0
10774,79,2560,2017-09-21,False,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
10775,0,3014,2017-07-09,True,Approved,Giant ,Standard,medium,large,569.56,528.43,37874.0
10776,93,948,2017-09-21,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33549.0
10777,66,3048,2017-10-21,True,Approved,Giant ,Road,low,small,590.26,525.33,40487.0
10778,1,1073,2017-05-23,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
10779,13,766,2017-11-21,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,39880.0
10780,83,2856,2017-07-27,True,Approved,Solex,Touring,medium,large,2083.94,675.03,34115.0
10781,76,2893,2017-08-27,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38482.0
10782,98,3067,2017-01-20,False,Approved,Trek ,Standard,high,medium,358.39,215.03,38002.0
10783,96,3137,2017-04-22,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
10784,6,3274,2017-06-24,True,Approved,OHM ,Standard,high,medium,227.88,136.73,40649.0
10785,15,2476,2017-07-16,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
10786,63,465,2017-08-03,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879.0
10787,20,742,2017-02-28,True,Approved,Trek ,Standard,medium,small,1775.81,1580.47,40303.0
10788,66,1813,2017-03-03,True,Approved,Giant ,Road,low,small,590.26,525.33,40487.0
10789,55,1532,2017-05-16,False,Approved,Trek ,Road,medium,large,1894.19,598.76,34143.0
10790,70,1564,2017-02-20,True,Approved,Trek ,Standard,high,medium,495.72,297.43,42105.0
10791,38,1572,2017-06-01,True,Approved,Trek ,Standard,medium,large,2091.47,388.92,40553.0
10792,51,1579,2017-06-24,True,Approved,OHM ,Standard,high,medium,2005.66,1203.4,35707.0
10793,32,1101,2017-06-20,True,Approved,Giant ,Standard,medium,medium,642.7,211.37,37337.0
10794,85,2121,2017-07-05,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36145.0
10795,0,1600,2017-03-23,True,Approved,Norco ,Road,medium,medium,544.05,376.84,38647.0
10796,43,1021,2017-08-19,True,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
10797,21,918,2017-01-16,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
10798,92,2488,2017-12-12,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37874.0
10799,66,213,2017-01-24,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693.0
10800,30,2261,2017-11-25,True,Approved,Solex,Standard,high,medium,748.17,448.9,37698.0
10801,28,433,2017-03-16,True,Approved,Norco ,Standard,medium,small,1216.14,1082.36,33455.0
10802,55,3012,2017-11-06,False,Approved,Trek ,Road,medium,large,1894.19,598.76,35707.0
10803,64,500,2017-11-15,False,Approved,Trek ,Standard,medium,large,1469.44,596.55,37873.0
10804,37,715,2017-03-20,True,Approved,OHM ,Standard,low,medium,1793.43,248.82,36361.0
10805,57,3360,2017-03-11,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
10806,69,2623,2017-05-07,False,Approved,Giant ,Road,medium,medium,792.9,594.68,34527.0
10807,0,2659,2017-12-30,False,Approved,Solex,Standard,medium,medium,100.35,75.26,38002.0
10808,0,2871,2017-05-11,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37220.0
10809,70,546,2017-02-14,False,Approved,Trek ,Standard,high,medium,495.72,297.43,37874.0
10810,30,251,2017-11-22,False,Approved,Solex,Standard,high,medium,748.17,448.9,36361.0
10811,45,2832,2017-09-24,False,Approved,Solex,Standard,medium,medium,441.49,84.99,41848.0
10812,12,1106,2017-02-26,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0
10813,0,1840,2017-11-07,False,Approved,OHM ,Standard,medium,medium,235.63,125.07,36367.0
10814,55,2711,2017-11-08,False,Approved,Trek ,Road,medium,large,1894.19,598.76,37823.0
10815,4,3420,2017-11-14,True,Approved,Giant ,Standard,high,medium,1129.13,677.48,38573.0
10816,36,3376,2017-01-03,False,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
10817,31,205,2017-08-11,True,Approved,Giant ,Standard,medium,medium,230.91,173.18,40618.0
10818,6,2553,2017-05-02,False,Approved,Solex,Standard,high,medium,748.17,448.9,33888.0
10819,62,3141,2017-02-28,False,Approved,Solex,Standard,medium,medium,478.16,298.72,41047.0
10820,66,932,2017-08-01,False,Approved,Giant ,Road,low,small,590.26,525.33,40487.0
10821,51,1119,2017-04-04,True,Approved,OHM ,Standard,high,medium,2005.66,1203.4,37823.0
10822,82,2284,2017-03-06,False,Approved,Giant ,Road,medium,medium,1538.99,829.65,42404.0
10823,63,3433,2017-03-05,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
10824,64,1682,2017-04-19,False,Approved,Trek ,Standard,medium,large,1469.44,596.55,42710.0
10825,96,2157,2017-07-22,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
10826,54,168,2017-03-26,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,38482.0
10827,59,3320,2017-03-23,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
10828,1,2980,2017-11-14,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
10829,0,3448,2017-12-20,False,Approved,OHM ,Standard,high,medium,227.88,136.73,37659.0
10830,82,668,2017-04-23,True,Approved,Norco ,Standard,high,medium,1148.64,689.18,42226.0
10831,51,2152,2017-04-13,False,Approved,OHM ,Standard,high,medium,2005.66,1203.4,35470.0
10832,40,3432,2017-09-15,True,Approved,OHM ,Standard,high,medium,1458.17,874.9,35560.0
10833,90,1192,2017-12-10,False,Approved,Norco ,Standard,low,medium,363.01,290.41,38482.0
10834,39,2555,2017-07-22,False,Approved,Giant ,Standard,medium,large,1812.75,582.48,40336.0
10835,2,584,2017-05-24,True,Approved,Solex,Standard,medium,medium,71.49,53.62,38258.0
10836,33,1553,2017-07-10,False,Approved,OHM ,Road,medium,small,1810.0,1610.9,39526.0
10837,21,2811,2017-01-28,True,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
10838,13,2510,2017-10-09,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,40487.0
10839,1,2785,2017-06-16,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,35667.0
10840,98,1466,2017-03-20,False,Approved,OHM ,Standard,medium,medium,795.34,101.58,42295.0
10841,0,469,2017-07-15,False,Approved,Giant ,Standard,medium,medium,230.91,173.18,40336.0
10842,0,1478,2017-02-22,True,Approved,Trek ,Standard,high,medium,358.39,215.03,38002.0
10843,47,115,2017-09-29,False,Approved,Trek ,Road,low,small,1720.7,1531.42,38991.0
10844,92,276,2017-04-20,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
10845,69,2188,2017-09-17,False,Approved,Giant ,Road,medium,medium,792.9,594.68,33879.0
10846,58,95,2017-10-30,False,Approved,OHM ,Standard,medium,medium,912.52,141.4,42145.0
10847,44,432,2017-03-08,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41848.0
10848,42,1265,2017-11-25,False,Approved,OHM ,Road,medium,small,1810.0,1610.9,36498.0
10849,19,2137,2017-11-15,False,Approved,OHM ,Road,high,large,12.01,7.21,39880.0
10850,57,1737,2017-01-10,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34143.0
10851,80,2819,2017-01-13,True,Approved,OHM ,Touring,low,medium,1073.07,933.84,35455.0
10852,7,2005,2017-08-06,False,Approved,Giant ,Standard,medium,small,1311.44,1167.18,33888.0
10853,40,2719,2017-03-18,True,Approved,OHM ,Standard,high,medium,1458.17,874.9,36498.0
10854,86,1324,2017-10-17,True,Approved,OHM ,Standard,medium,medium,235.63,125.07,38206.0
10855,0,978,2017-03-15,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
10856,41,944,2017-08-19,True,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
10857,44,908,2017-02-16,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
10858,50,710,2017-11-21,False,Approved,Giant ,Standard,medium,medium,642.7,211.37,37337.0
10859,62,3008,2017-08-20,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
10860,21,2101,2017-04-25,False,Approved,Solex,Standard,medium,large,1071.23,380.74,33552.0
10861,97,1389,2017-11-01,True,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
10862,33,3185,2017-11-23,True,Approved,Giant ,Standard,medium,small,1311.44,1167.18,33888.0
10863,89,1530,2017-12-10,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,38482.0
10864,3,1868,2017-03-04,True,Approved,Trek ,Standard,medium,large,2091.47,388.92,36361.0
10865,57,527,2017-11-17,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42172.0
10866,1,682,2017-07-30,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,41167.0
10867,0,301,2017-06-22,True,Approved,Trek ,Road,medium,medium,290.62,215.14,38339.0
10868,90,1636,2017-08-02,False,Approved,Solex,Standard,low,medium,945.04,507.58,40336.0
10869,69,1821,2017-10-29,False,Approved,Norco ,Road,medium,large,1240.31,795.1,38339.0
10870,61,125,2017-07-15,True,Approved,OHM ,Standard,low,medium,71.16,56.93,42172.0
10871,55,99,2017-11-03,True,Approved,Trek ,Road,medium,large,1894.19,598.76,37823.0
10872,0,3065,2017-05-19,False,Approved,Norco ,Standard,medium,medium,360.4,270.3,40553.0
10873,63,2727,2017-06-01,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
10874,22,40,2017-01-24,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
10875,33,776,2017-12-17,False,Approved,OHM ,Road,medium,small,1810.0,1610.9,39526.0
10876,20,3046,2017-05-03,False,Approved,Trek ,Standard,medium,small,1775.81,1580.47,40303.0
10877,43,3048,2017-09-03,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
10878,0,1115,2017-09-07,False,Approved,Norco ,Road,medium,medium,543.39,407.54,34527.0
10879,84,320,2017-12-18,False,Approved,Trek ,Road,medium,medium,290.62,215.14,38339.0
10880,45,1184,2017-03-16,False,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
10881,53,652,2017-07-15,False,Approved,Giant ,Standard,high,medium,1274.93,764.96,42560.0
10882,1,2008,2017-01-13,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,41245.0
10883,93,973,2017-08-03,True,Approved,OHM ,Standard,high,medium,1458.17,874.9,38750.0
10884,87,1610,2017-08-17,False,Approved,OHM ,Standard,medium,medium,1636.9,44.71,34996.0
10885,17,3432,2017-11-04,False,Approved,Solex,Standard,high,medium,1024.66,614.8,40670.0
10886,82,1947,2017-03-13,True,Approved,Norco ,Standard,high,medium,1148.64,689.18,42218.0
10887,58,1336,2017-01-06,False,Approved,OHM ,Standard,medium,medium,912.52,141.4,34170.0
10888,0,336,2017-03-27,False,Approved,Trek ,Road,medium,medium,290.62,215.14,38339.0
10889,10,200,2017-11-15,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,42560.0
10890,51,2183,2017-04-08,False,Approved,OHM ,Standard,high,medium,2005.66,1203.4,37220.0
10891,8,1264,2017-12-28,False,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0
10892,37,3457,2017-09-24,True,Approved,OHM ,Standard,low,medium,1793.43,248.82,36361.0
10893,34,3055,2017-02-08,False,Approved,Norco ,Road,high,large,774.53,464.72,41064.0
10894,20,2595,2017-05-27,True,Approved,Trek ,Standard,medium,small,1775.81,1580.47,34165.0
10895,11,1404,2017-01-10,False,Approved,Giant ,Standard,high,medium,1274.93,764.96,39298.0
10896,100,3284,2017-05-02,False,Approved,Norco ,Road,medium,medium,1036.59,206.35,33364.0
10897,61,856,2017-12-29,True,Approved,OHM ,Standard,low,medium,71.16,56.93,41047.0
10898,67,1751,2017-12-18,False,Approved,Norco ,Road,medium,medium,544.05,376.84,38647.0
10899,100,2374,2017-07-31,False,Approved,Norco ,Road,medium,medium,1036.59,206.35,33364.0
10900,88,2543,2017-08-18,True,Approved,Norco ,Standard,medium,medium,1198.46,381.1,36145.0
10901,85,641,2017-02-28,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0
10902,32,3483,2017-02-20,True,Approved,Giant ,Standard,high,medium,1179.0,707.4,41434.0
10903,36,1128,2017-06-11,True,Approved,Solex,Standard,low,medium,945.04,507.58,40336.0
10904,65,1653,2017-09-15,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42105.0
10905,97,959,2017-10-15,False,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
10906,94,3,2017-09-16,False,Approved,Giant ,Standard,medium,large,1635.3,993.66,41009.0
10907,44,2610,2017-07-14,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
10908,26,3431,2017-06-22,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
10909,22,2756,2017-04-11,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
10910,55,80,2017-05-13,True,Approved,Trek ,Road,medium,large,1894.19,598.76,37823.0
10911,0,705,2017-12-19,False,Approved,Trek ,Road,medium,medium,533.51,400.13,41064.0
10912,0,2907,2017-07-03,False,Approved,OHM ,Standard,medium,medium,235.63,125.07,38206.0
10913,6,2501,2017-05-11,True,Approved,OHM ,Standard,high,medium,227.88,136.73,33549.0
10914,67,3439,2017-04-30,True,Approved,Norco ,Road,medium,medium,544.05,376.84,40410.0
10915,85,1460,2017-02-09,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,39526.0
10916,15,568,2017-09-03,False,Approved,Norco ,Standard,low,medium,958.74,748.9,38693.0
10917,38,1261,2017-02-09,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
10918,37,765,2017-06-12,True,Approved,OHM ,Standard,low,medium,1793.43,248.82,36361.0
10919,66,2530,2017-12-21,True,Approved,Giant ,Road,low,small,590.26,525.33,40410.0
10920,86,2956,2017-05-28,False,Approved,OHM ,Standard,medium,medium,235.63,125.07,36145.0
10921,91,2831,2017-06-29,True,Approved,Solex,Standard,medium,medium,100.35,75.26,37539.0
10922,50,1464,2017-09-15,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35470.0
10923,1,1454,2017-12-25,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,40649.0
10924,32,208,2017-03-18,True,Approved,Giant ,Standard,high,medium,1179.0,707.4,35667.0
10925,4,165,2017-09-27,True,Approved,Giant ,Standard,high,medium,1129.13,677.48,40649.0
10926,77,3220,2017-09-17,True,Approved,Norco ,Road,medium,large,1240.31,795.1,40553.0
10927,96,1838,2017-10-29,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
10928,0,1040,2017-07-22,True,Approved,Trek ,Road,medium,medium,290.62,215.14,38339.0
10929,80,1995,2017-07-19,False,Approved,OHM ,Touring,low,medium,1073.07,933.84,38206.0
10930,32,2488,2017-01-01,True,Approved,Giant ,Standard,medium,medium,642.7,211.37,40336.0
10931,62,1953,2017-12-20,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
10932,0,249,2017-11-03,False,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
10933,86,656,2017-02-03,False,Approved,Norco ,Road,high,large,774.53,464.72,40618.0
10934,18,3231,2017-12-29,False,Approved,Solex,Standard,medium,medium,575.27,431.45,40670.0
10935,65,1530,2017-05-20,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42710.0
10936,45,812,2017-06-16,False,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
10937,27,1224,2017-11-13,True,Approved,Trek ,Standard,medium,medium,499.53,388.72,36334.0
10938,78,2083,2017-11-01,False,Approved,Giant ,Standard,medium,large,1765.3,709.48,38193.0
10939,0,539,2017-06-05,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
10940,69,2540,2017-10-04,True,Approved,Giant ,Road,medium,medium,792.9,594.68,42710.0
10941,27,785,2017-12-12,False,Approved,Trek ,Standard,medium,medium,499.53,388.72,37698.0
10942,55,2185,2017-08-15,True,Approved,Trek ,Road,medium,large,1894.19,598.76,37823.0
10943,42,2549,2017-03-21,True,Approved,OHM ,Road,medium,small,1810.0,1610.9,41064.0
10944,77,3303,2017-10-07,True,Approved,Norco ,Road,medium,large,1240.31,795.1,33429.0
10945,2,2832,2017-08-31,False,Approved,Solex,Standard,medium,medium,71.49,53.62,38573.0
10946,14,956,2017-10-07,False,Approved,Trek ,Standard,medium,small,1386.84,1234.29,41345.0
10947,40,192,2017-12-10,False,Approved,OHM ,Standard,high,medium,1458.17,874.9,38991.0
10948,80,948,2017-01-03,True,Approved,OHM ,Touring,low,medium,1073.07,933.84,42218.0
10949,54,2222,2017-10-18,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
10950,74,2307,2017-02-03,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37220.0
10951,39,1606,2017-01-13,False,Approved,Giant ,Standard,medium,large,1812.75,582.48,36498.0
10952,6,127,2017-11-09,True,Approved,OHM ,Standard,high,medium,227.88,136.73,37659.0
10953,97,3152,2017-04-09,True,Approved,OHM ,Road,medium,medium,742.54,667.4,38216.0
10954,33,1529,2017-09-17,True,Approved,OHM ,Road,medium,small,1810.0,1610.9,35455.0
10955,93,614,2017-02-07,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37539.0
10956,0,958,2017-11-04,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
10957,3,1436,2017-03-07,False,Approved,Trek ,Standard,medium,large,2091.47,388.92,34996.0
10958,39,452,2017-04-16,True,Approved,Giant ,Standard,medium,large,1812.75,582.48,40672.0
